"index","x","value","true_derivative","central_difference","central_absolute_error","h"
0,0,0,1,NA,NA,0.1
1,0.1,0.100833416646828,1.01500416527803,1.01334665397531,0.00165751130271974,0.1
2,0.2,0.202669330795061,1.02006657784124,1.01843395007256,0.00163262776868445,0.1
3,0.3,0.30452020666134,1.01533648912561,1.01374505756795,0.00159143155765951,0.1
4,0.4,0.405418342308651,1.00106099400289,0.999526659714317,0.00153433428856808,0.1
5,0.5,0.504425538604203,0.977582561890373,0.976120655431925,0.0014619064584479,0.1
6,0.6,0.600642473395036,0.945335614909678,0.943960743167441,0.00137487174223749,0.1
7,0.7,0.693217687237691,0.904842187284488,0.903568087522437,0.00127409976205173,0.1
8,0.8,0.781356090899523,0.856706709347165,0.855546111948962,0.00116059739820384,0.1
9,0.9,0.864326909627483,0.801609968270664,0.800574469541868,0.00103549872879627,0.1
10,1,0.941470984807896,0.74030230586814,0.73940225216976,0.000900053698380088,0.1
11,1.1,1.01220736006144,0.673596121425577,0.67284050579665,0.000755615628927675,0.1
12,1.2,1.07603908596723,0.602357754476673,0.601754126778788,0.000603627697884912,0.1
13,1.3,1.13255818541719,0.527498828624587,0.52705322010617,0.000445608518417906,0.1
14,1.4,1.18144972998846,0.449967142900241,0.449684005934307,0.000283136965934294,0.1
15,1.5,1.22249498660405,0.370737201667703,0.370619365265225,0.000117836402478422,0.1
16,1.6,1.25557360304151,0.290800477698711,0.290849119242071,4.86415433602061e-05,0.1
17,1.7,1.28066481045247,0.211155505704475,0.21137013918345,0.000214633478974713,0.1
18,1.8,1.2978476308782,0.132797905306913,0.133176386174729,0.000378480867816333,0.1
19,1.9,1.30730008768741,0.0567104331364965,0.0572489797374331,0.000538546600936607,0.1
20,2,1.30929742682568,-0.0161468365471424,-0.0154536051927046,0.000693231354437829,0.1
21,2.1,1.30420936664887,-0.0848461045998575,-0.0840051150304588,0.000840989569398709,0.1
22,2.2,1.29249640381959,-0.148501117255346,-0.147520772360767,0.000980344894578322,0.1
23,2.3,1.27470521217672,-0.206276021279824,-0.205166116342197,0.00110990493762742,0.1
24,2.4,1.25146318055115,-0.257393715541246,-0.256165340363819,0.00122837517742702,0.1
25,2.5,1.22347214410396,-0.301143615546934,-0.299809043648431,0.00133457189850239,0.1
26,2.6,1.19150137182146,-0.336888753368947,-0.335461319350633,0.00142743401831447,0.1
27,2.7,1.15637988023383,-0.364072142017061,-0.362566108327798,0.00150603368926361,0.1
28,2.8,1.1189881501559,-0.382222340668658,-0.380652755099239,0.00156958556941933,0.1
29,2.9,1.08024932921398,-0.390958165149591,-0.389340710480188,0.00161745466940233,0.1
30,3,1.04112000805987,-0.389992496600445,-0.388343333903457,0.00164916269698834,0.1
31,3.1,1.00258066243329,-0.379135150273279,-0.377470757437235,0.00166439283604392,0.1
32,3.2,0.96562585657242,-0.358294775794753,-0.356631782882696,0.00166299291205707,0.1
33,3.3,0.931254305856752,-0.327479769908865,-0.325834792996257,0.00164497691260734,0.1
34,3.4,0.900458897973169,-0.286798192579461,-0.285187667731857,0.00161052484760416,0.1
35,3.5,0.87421677231038,-0.236456687290796,-0.234896706340104,0.0015599809506921,0.1
36,3.6,0.853479556705148,-0.176758416334147,-0.175264566094367,0.00149385023977999,0.1
37,3.7,0.839163859091507,-0.108100031710408,-0.106687238239335,0.00141279347107326,0.1
38,3.8,0.832142109057281,-0.0309677119144164,-0.0296500913774028,0.00131762053701356,0.1
39,3.9,0.833233840816026,0.0540676957998603,0.0552769781739543,0.00120928237409401,0.1
40,4,0.843197504692072,0.146356379136388,0.147445240597818,0.00108886146143017,0.1
41,4.1,0.86272288893559,0.245176053466732,0.246133614471701,0.000957561004969687,0.1
42,4.2,0.892424227586412,0.349739178659301,0.350555871574776,0.000816692915475203,0.1
43,4.3,0.932834063250545,0.459200827920025,0.459868492620361,0.000667664700336579,0.1
44,4.4,0.984397926110484,0.572667130021581,0.573179095421789,0.00051196540020837,0.1
45,4.5,1.0474698823349,0.68920420056922,0.689555351280259,0.000351150711038528,0.1
46,4.6,1.12230899636654,0.807847473064946,0.808034300504984,0.000186827440037729,0.1
47,4.7,1.2090767424359,0.92761133653711,0.92763197398812,2.06374510105523e-05,0.1
48,4.8,1.30783539116416,1.04749898343945,1.04735322469884,0.000145758740604851,0.1
49,4.9,1.41854738737567,1.16651236942258,1.16620167086351,0.000310698559068845,0.1
50,5,1.54107572533686,1.28366218546323,1.283189651483,0.000472533980222956,0.1
51,5.1,1.67518531767227,1.39797774271298,1.39734809471493,0.000629647998051652,0.1
52,5.2,1.82054534427985,1.50851667130038,1.50773620051916,0.000780470781220899,0.1
53,5.3,1.9767325577761,1.61437433617916,1.61345084082083,0.000923495358332582,0.1
54,5.4,2.14323551244401,1.71469287594263,1.71363558326754,0.0010572926750938,0.1
55,5.5,2.31945967442961,1.80866977429126,1.80748924841833,0.00118052587292539,0.1
56,5.6,2.50473336212768,1.89556587851025,1.89427391486377,0.00129196364647699,0.1
57,5.7,2.69831445740236,1.97471278483916,1.97332229229282,0.00139049254633927,0.1
58,5.8,2.89939782058624,2.04551951694132,2.04404438883701,0.00147512810431216,0.1
59,5.9,3.10712333516976,2.10747843074404,2.10593340607415,0.00154502466988626,0.1
60,6,3.32058450180107,2.16017028665037,2.15857080279071,0.00159948385965913,0.1
61,6.1,3.53883749572791,2.20326843844258,2.20163047690715,0.0016379615354345,0.1
62,6.2,3.7609105971825,2.23654209702322,2.23488202378223,0.00166007324098816,0.1
63,6.3,3.98581390048435,2.25985863638342,2.25819303833995,0.00166559804346234,0.1
64,6.4,4.2125492048505,2.27318491875819,2.27153043801732,0.00165448074087093,0.1
65,6.5,4.44011998808782,2.27658762572802,2.27496079331442,0.00162683241360106,0.1
66,6.6,4.66754136351338,2.27023259195853,2.26864966264391,0.00158292931461812,0.1
67,6.7,4.8938499206166,2.25438314823532,2.25285993812616,0.00152321010916223,0.1
68,6.8,5.11811335113861,2.22939749034983,2.22794921885801,0.00144827149181115,0.1
69,6.9,5.3394397643882,2.19572510012536,2.19436623790089,0.00135886222446402,0.1
70,7,5.55698659871879,2.1539022543433,2.15264637868838,0.00125587565492369,0.1
71,7.1,5.76996904012588,2.10454666644281,2.10340632565182,0.00114034079098158,0.1
72,7.2,5.97766786384915,2.04835131453225,2.04733790251344,0.00101341201881056,0.1
73,7.3,6.17943662062857,1.9860775173811,1.98520115981237,0.000876357568736053,0.1
74,7.4,6.37470809581163,1.91854732757439,1.91781678073086,0.000730546843527247,0.1
75,7.5,6.56299997677474,1.84663531783503,1.8460578810993,0.000577436735729187,0.1
76,7.6,6.74391967203149,1.77125984258226,1.77084128551131,0.000418557070942072,0.1
77,7.7,6.917168233877,1.69337386203786,1.6931183667156,0.000255495322268651,0.1
78,7.8,7.08254334537461,1.61395542056265,1.61386553981385,8.98807487945685e-05,0.1
79,7.9,7.23994134183977,1.53399787436046,1.53407450624388,7.66318834133362e-05,0.1
80,8,7.38935824662338,1.45449996619139,1.45474234502657,0.000242378835182855,0.1
81,8.1,7.53088981084509,1.37645584626421,1.37686155028197,0.0004057040177603,0.1
82,8.2,7.66473055667978,1.30084513901616,1.30141011455605,0.000564975539881107,0.1
83,8.3,7.7911718337563,1.22862315502938,1.22934175704253,0.000718602013148661,0.1
84,8.4,7.91059890808828,1.16071134588331,1.16157639433597,0.000865048452660222,0.1
85,8.5,8.02348711262349,1.09798809731518,1.09899094892916,0.00100285161398062,0.1
86,8.6,8.13039709787411,1.04127995267999,1.04241058729347,0.00113063461347984,0.1
87,8.7,8.23196923008218,0.9913533544026,0.992600475088254,0.00124712068565414,0.1
88,8.8,8.32891719289176,0.948906985938344,0.95025813187851,0.0013511459401655,0.1
89,8.9,8.42202085645789,0.914564790758888,0.916006461749967,0.0014416709910795,0.1
90,9,8.51211848524176,0.888869738115323,0.890387529457328,0.00151779134200514,0.1
91,9.1,8.60009836234935,0.872278397868888,0.873857144292458,0.00157874642356992,0.1
92,9.2,8.68688991410025,0.865156378595836,0.866780305788559,0.00162392719272297,0.1
93,9.3,8.77345442350706,0.867774674547397,0.869427556765556,0.0016528822181594,0.1
94,9.4,8.86077542545336,0.880306957964794,0.881972280155638,0.00166532219084481,0.1
95,9.5,8.94984887953819,0.902827843803622,0.904488966618304,0.00166112281468256,0.1
96,9.6,9.04167321877702,0.935312144205874,0.936952470254333,0.00164032604845932,0.1
97,9.7,9.13723937358906,0.977635120168691,0.979238259855268,0.00160313968657777,0.1
98,9.8,9.23752087074807,1.02957372789525,1.03112366317811,0.00154993528286385,0.1
99,9.9,9.34346410622468,1.09080884737464,1.09229009181278,0.00148124443814046,0.1
100,10,9.45597888911063,1.16092847092355,NA,NA,0.1
